"id","location_id/display_name","product_id/default_code","product_id/name","product_id/categ_id/name","quantity","reserved_quantity"
"__export__.stock_quant_415278_96515f8c","PS/Prepair","AMP-B094","Датчик углекислого газа MQ-135 (Troyka-модуль)","Saleable","45.0","0.0"
"__export__.stock_quant_415353_ad3d5afb","PS/Manufacturing","105017-0001","105017-0001 Micro USB smd","Materials","410.0","0.0"
"__export__.stock_quant_415398_d56c81ef","PS/Kits","AMP-X771","Горшочек для растений (диаметр 5,5см)","Materials Kits","296.0","0.0"
"__export__.stock_quant_415625_67a3c0da","AMPRU/Stock","AMP-X166","DIP-панель для микросхемы (16 ног)","Saleable","22.0","0.0"
"__export__.stock_quant_415627_75d74bec","PS/Prepair","AMP-B131","AC/DC Shield","Saleable","19.0","0.0"
"__export__.stock_quant_415660_aac9b2fb","MLT/Stock","105017-0001","105017-0001 Micro USB smd","Materials","325.0","0.0"
"__export__.stock_quant_415678_1c9670e6","PS/Manufacturing","PBD-36","PBD-36","Materials","113.0","0.0"
"__export__.stock_quant_416017_b980574e","AMPRU/Stock","AMP-X209","Линейный регулятор напряжения LD1117V33","Saleable","21.0","0.0"
"__export__.stock_quant_416046_9375de6e","PS/Prepair","AMP-V16595","Raspberry Pi Ethernet / USB HUB HAT","Saleable","15.0","0.0"
"__export__.stock_quant_416056_56db9966","PS/Prepair","AMP-X489","Корпус для Raspberry Pi 4 с двумя кулерами (LT-4B02 / алюминий / чёрный)","Saleable","40.0","0.0"
"__export__.stock_quant_416057_c99c86d0","PS/Prepair","AMP-X487","Корпус для Raspberry Pi 4 с кулером (LT-4B01 / алюминий / чёрный)","Saleable","30.0","0.0"
"__export__.stock_quant_416058_991ffb84","PS/Prepair","AMP-X488","Корпус для Raspberry Pi 4 с кулером (LT-4B01 / алюминий / серебристый)","Saleable","10.0","0.0"
"__export__.stock_quant_416061_0ceebd4f","PS/Prepair","AMP-X563","	Стекло с подогревом для Flying Bear Ghost 5","Saleable","10.0","0.0"
"__export__.stock_quant_416062_96ac3e6b","PS/Prepair","AMP-F006","Сервопривод постоянного вращения Feetech FS5113R / 360°","Saleable","49.0","0.0"
"__export__.stock_quant_416063_0bb96d34","PS/Prepair","AMP-X550","Цветной сенсорный дисплей Nextion Intelligent 10,1” / 1024×600","Saleable","30.0","0.0"
"__export__.stock_quant_416070_22d995c3","PS/Prepair","AMP-X652","Герметичный датчик температуры Sonoff DS18B20","Saleable","10.0","0.0"
"__export__.stock_quant_416081_6be79563","PS/Prepair","AMP-B015","Макетная плата Breadboard PCB (400 точек)","Saleable","282.0","0.0"
"__export__.stock_quant_416084_36a90a67","PS/Prepair","AMP-B014","Макетная плата Breadboard PCB (830 точек)","Saleable","326.0","0.0"
"__export__.stock_quant_416102_03652ca7","PS/Prepair","AMP-X447-RAW","Разъём питания AC-17F с комплектом проводов","Materials Kits","290.0","0.0"
"__export__.stock_quant_416103_4e58a5f0","PS/Prepair","AMP-W035","Соединительный шлейф 40 пинов / мама-мама / 30 см","Materials Kits","48.0","0.0"
"__export__.stock_quant_416116_50e31fcc","PS/Manufacturing","ZM001_POWERBANK_F3_PCB","ZM001_POWERBANK_F3.PCB","PCB","204.0","0.0"
"__export__.stock_quant_416117_fcb56fa5","PS/Manufacturing","GPIO_CLOUD_A6_PCB","GPIO_CLOUD_A6.PCB","PCB","320.0","0.0"
"__export__.stock_quant_416120_3cff2040","PS/Manufacturing","3KWIFI_B8_PCB","3KWIFI_B8.PCB","PCB","261.0","0.0"
"__export__.stock_quant_416121_0674b0d6","PS/Manufacturing","ISKRA_MINI_B2_PCB","ISKRA_MINI_B2.PCB","PCB","100.0","0.0"
"__export__.stock_quant_416122_e361f565","PS/Manufacturing","3K_PH_A3_PCB","3K_PH_A3.PCB","PCB","419.0","0.0"
"__export__.stock_quant_416124_36aee3b9","PS/Manufacturing","3M042_HM10_B6_PCB","3M042_HM10_B6.PCB","PCB","470.0","0.0"
"__export__.stock_quant_416163_3e9d7611","AMPRU/Stock","AMP-X583","PLA-пластик FDplast / чёрный","Saleable","8.0","0.0"
"__export__.stock_quant_416171_ffda63d4","PS/Prepair","AMP-B174","Адаптер Raspberry Pi Breakout","Saleable","12.0","0.0"
"__export__.stock_quant_416187_9ec937ba","PS/Manufacturing","NFC_C8_I2C_PCB","NFC_C8_I2C.PCB","PCB","780.0","0.0"
"__export__.stock_quant_416188_e085dbdd","PS/Manufacturing","3K_NFET_E4_PCB","3K_NFET_E4.PCB","PCB","459.0","0.0"
"__export__.stock_quant_416195_ff75d3d0","PS/Manufacturing","ISKRA_NANO_PRO_C2_PCB","ISKRA_NANO_PRO_C2.PCB","PCB","210.0","0.0"
"__export__.stock_quant_416227_ae758092","AMPRU/Stock","AMP-V16381","Цветной IPS-дисплей для Raspberry Pi 5” / 800×480 / DPI","Saleable","9.0","0.0"
"__export__.stock_quant_416229_c74dad6c","AMPRU/Stock","AMP-V12885","Цветной IPS-дисплей для Raspberry Pi 7” / 1024×600 / DPI","Saleable","5.0","0.0"
"__export__.stock_quant_416232_0429a182","MLT/Stock","DM3AT-SF-PEJM5","DM3AT-SF-PEJM5","Materials","10.0","0.0"
"__export__.stock_quant_416233_b9fb2c64","MLT/Stock","ISKRA_NANO_PRO_C2_PCB","ISKRA_NANO_PRO_C2.PCB","PCB","20.0","0.0"
"__export__.stock_quant_416234_b343e485","PS/Prepair","AMP-X384","Хомут-липучка (стяжка) 150мм х 12мм","Materials Kits","1617.0","0.0"
"__export__.stock_quant_416235_5b9a1755","PS/Prepair","AMP-X382","Поролоновая губка для растений","Materials Kits","1770.0","0.0"
"__export__.stock_quant_416236_988c1db2","PS/Prepair","AMP-X385","Компрессор microUSB","Materials Kits","281.0","0.0"
"__export__.stock_quant_416242_87176c34","PS/Manufacturing","CCS811_MODULE","CCS811_MODULE","Materials","39.0","0.0"
"__export__.stock_quant_416246_73cabfa5","SS/Stock/Edu","AMP-S010-BI","Матрёшка Z (Iskra Uno)","Saleable","116.0","16.0"
"__export__.stock_quant_416259_81456bc3","AMPRU/Stock","AMP-X626","PETG-пластик eSUN / натуральный","Saleable","5.0","0.0"
"__export__.stock_quant_416310_e683da39","PS/Prepair","AMP-R10R-10","Резисторы 10 Ом (10 шт.)","Saleable","46.0","0.0"
"__export__.stock_quant_416320_a9e15835","MLT/Stock","RC0603JR-0722RL","RC0603JR-0722RL (CR0603-JW-220ELF)","Materials","10.0","0.0"
"__export__.stock_quant_416321_32b05ffd","MLT/Stock","RC0603JR-074K7L","RC0603JR-074K7L","Materials","1855.0","1840.0"
"__export__.stock_quant_416326_463ff8bb","SS/Stock/Market","AMP-B015","Макетная плата Breadboard PCB (400 точек)","Saleable","18.0","0.0"
"__export__.stock_quant_416327_1a9b8219","SS/Stock/Market","AMP-S016-PL","Микроник / Mikronik (PL)","Saleable","50.0","50.0"
"__export__.stock_quant_416328_cb2184e5","AMPRU/Stock","AMP-X270","Кварцевый резонатор KX-3H","Saleable","6.0","0.0"
"__export__.stock_quant_416668_c0fbb93a","PS/Manufacturing","AMP-X469","Корпус для датчика CO2","Materials Kits","7.0","0.0"
"__export__.stock_quant_416669_22d1c4de","PS/Manufacturing","AMP-X387","Разъем для вентилятора","Materials Kits","180.0","0.0"
"__export__.stock_quant_416672_c88f3b66","AMPRU/Stock","AMP-V14300","Цветной сенсорный HDMI-дисплей для Raspberry Pi 800×480 / 5”","Saleable","5.0","0.0"
"__export__.stock_quant_416699_c1d9c598","PS/Manufacturing","W-03","W-03 pitch 2_54mm разъем","Materials","110.0","0.0"
"__export__.stock_quant_416713_f4b4e87f","AMPRU/Stock","OMV-007","Объектив OpenMV Telephoto Lens","Saleable","11.0","0.0"
"__export__.stock_quant_416717_2578e411","PS/Mount","AMP-X387","Разъем для вентилятора","Materials Kits","60.0","0.0"
"__export__.stock_quant_416767_d5413f6c","SS/Stock/Market","AMP-S016-DE","Микроник / Demikron (DE)","Saleable","10.0","1.0"
"__export__.stock_quant_416768_5dc74b61","SS/Stock/Market","AMP-S016-LV","Микроник / Mikroniks (LV)","Saleable","10.0","1.0"
"__export__.stock_quant_416817_27c522cd","AMPRU/Stock","AMP-X491","Корпус для Raspberry Pi 4 с двумя кулерами (LT-4B02 / алюминий / серый)","Saleable","1.0","0.0"
"__export__.stock_quant_416897_3d5af704","PS/Manufacturing","AMP-X209","Линейный регулятор напряжения LD1117V33","Saleable","43.0","0.0"
"__export__.stock_quant_416946_384cd478","PS/Prepair","AMP-X411","Гидропонный горшок","Materials Kits","20.0","0.0"
"__export__.stock_quant_417146_0d23aea9","PS/Manufacturing","AMP-X159","Термоусадочная трубка ⌀ 1,5 мм / 70 мм (10 шт.)","Saleable","5.84","0.0"
"__export__.stock_quant_417167_0704233e","PS/Prepair","AMP-X156","Держатель печатной платы с лупой","Saleable","7.0","0.0"
"__export__.stock_quant_417171_79dc611a","PS/Prepair","RAW-X042","Штекер питания 2.1мм с проводом для помпы","Materials Kits","245.0","0.0"
"__export__.stock_quant_417252_426a6b73","PS/Mount","AMP-X159","Термоусадочная трубка ⌀ 1,5 мм / 70 мм (10 шт.)","Saleable","24.668","0.0"
"__export__.stock_quant_417326_a2622f34","PS/Manufacturing","AMP-CC104-10","Конденсаторы керамические 100 нФ (10 шт.)","Saleable","4.3","0.0"
"__export__.stock_quant_417327_9f035e1e","PS/Manufacturing","AMP-CE10U-10","Конденсаторы электролитические 10 мкФ (10 шт.)","Saleable","4.3","0.0"
"__export__.stock_quant_417334_929aacd6","PS/Mount","AMP-X391","Кулер, 12 В","Materials Kits","2.0","0.0"
"__export__.stock_quant_417383_12434692","OZN/Stock","AMP-S042","Робожук","Saleable","3.0","0.0"
"__export__.stock_quant_417385_6b71a221","OZN/Stock","AMP-S060","Паяльник в лапах: зверская пайка","Saleable","12.0","0.0"
"__export__.stock_quant_417520_fc8ba149","MRPL/Stock","AMP-X139-2","Крепления для 12 мм моторов (пара)","Saleable","5.0","0.0"
"__export__.stock_quant_417522_2b99bc85","PS/Prepair","AMP-B062-R-UNB","Светодиод 5 мм (Troyka-модуль)","Materials","175.0","0.0"
"__export__.stock_quant_417531_7d7d4135","PS/Prepair","AMP-B098","Силовой ключ v3 (Troyka-модуль)","Saleable","53.0","0.0"
"__export__.stock_quant_417593_b13884cb","PS/Prepair","AMP-B017","Troyka Shield","Saleable","75.0","0.0"
"__export__.stock_quant_417694_a63a10d8","SS/Stock/Edu","AMP-X582","PLA-пластик FDplast / белый","Saleable","10.0","0.0"
"__export__.stock_quant_417696_378b92b0","AMPRU/Stock","AMP-S059","CyberID","Saleable","73.0","0.0"
"__export__.stock_quant_417697_81ec753e","SS/Stock/Market","AMP-S059","CyberID","Saleable","26.0","0.0"
"__export__.stock_quant_417834_d305d62f","SS/Stock/Edu","AMP-R4K7-10","Резисторы 4,7 кОм (10 шт.)","Saleable","10.0","0.0"
"__export__.stock_quant_417856_519805d1","SS/Stock/Edu","AMP-B124","USB-UART преобразователь (Troyka-модуль)","Saleable","10.0","0.0"
"__export__.stock_quant_417857_6fbd443d","SS/Stock/Edu","AMP-X371","Аккумулятор 18650 Ansmann Li-Ion / 3,6 В / 2600 мА·ч с защитой","Retirement","10.0","0.0"
"__export__.stock_quant_417877_1387d479","PS/Prepair","AMP-X769","Рука манипулятор XIII. Инструкция по сборке","Materials Kits","940.0","0.0"
"__export__.stock_quant_417924_742905c4","PS/Manufacturing","3-237","Разъем питания 5.5x2.1х9мм (гнездо)","Materials","19.0","0.0"
"__export__.stock_quant_417928_5eb21ade","PS/Mount","3-237","Разъем питания 5.5x2.1х9мм (гнездо)","Materials","13.0","0.0"
"__export__.stock_quant_417929_06b3670e","PS/Mount","AMP-X042","Штекер питания 2,1 мм","Saleable","39.0","0.0"
"__export__.stock_quant_418223_84009632","PS/Mount","AMP-X399","172157-1 - Корпус разъема Mini Universal MATE-N-LOK, Гнездо, 2 вывода, 4.14 мм","Materials Kits","1.0","0.0"
"__export__.stock_quant_418227_b0e61e8d","PS/Mount","AMP-X398","172165-1 - Корпус разъема Mini Universal MATE-N-LOK, Штекер, 2 вывода, 4.14 мм","Materials Kits","1.0","0.0"
"__export__.stock_quant_418426_c3f83124","PS/Prepair","AMP-X391-W","Кулер, 12 В с проводом 1м","Materials Kits","24.0","0.0"
"__export__.stock_quant_418693_fa4544f5","PS/Prepair","AMP-M018","Пластина мега (#Структор)","Saleable","23.0","0.0"
"__export__.stock_quant_418761_7dfbf60f","PS/Mount","AMP-CE1M","Конденсатор электролитический 1000 мкФ","Saleable","25.0","0.0"
"__export__.stock_quant_418763_85f31e03","PS/Prepair","AMP-X374-K","Изолента 20м черная","Saleable","58.0","0.0"
"__export__.stock_quant_418783_2d795e33","PS/Mount","AMP-X473","Контакт для разъёма XHP-3","Materials Kits","272.0","0.0"
"__export__.stock_quant_418812_a66cf2e6","AMPRU/Stock","AMP-X118","Шаговый двигатель 36HT20-0504MA","Saleable","20.0","1.0"
"__export__.stock_quant_419017_7dc8948e","AMPRU/Stock","AMP-X583","PLA-пластик FDplast / чёрный","Saleable","1.0","0.0"
"__export__.stock_quant_419049_29525827","PS/Manufacturing","AMP-CE1M","Конденсатор электролитический 1000 мкФ","Saleable","30.0","0.0"
"__export__.stock_quant_419053_30565afb","PS/Prepair","AMP-X772","Крышка гидропонного горшка для AMP-X771","Materials","12.0","0.0"
"__export__.stock_quant_419071_eb758b1d","PS/Manufacturing","AMP-W007","Соединительные провода «мама-папа»","Saleable","7.0","0.0"
"__export__.stock_quant_419101_009cff1d","PS/Manufacturing","AMP-X774","Наконечник штыревой НШВИ 1.0-8 (красный)","Materials","78.0","0.0"
"__export__.stock_quant_419105_308e4e1f","PS/Manufacturing","AMP-X775","Наконечник штыревой НШВИ 0.25-8 (голубой)","Materials","200.0","0.0"
"__export__.stock_quant_419107_d5490a8e","PS/Manufacturing","AMP-X776","Наконечник штыревой НШВИ 0.75-8 (серый)","Materials","30.0","0.0"
"__export__.stock_quant_419108_6c43aeba","PS/Prepair","AMP-X705","Графический дисплей 128×64 (I²C)","Saleable","5.0","0.0"
"__export__.stock_quant_419112_1fdf491d","PS/Prepair","AMP-X034","Резисторная сборка 9+1","Saleable","10.0","0.0"
"__export__.stock_quant_419114_496718f8","PS/Mount","AMP-X774","Наконечник штыревой НШВИ 1.0-8 (красный)","Materials","2.0","0.0"
"__export__.stock_quant_419145_91c88700","PS/Mount","AMP-X773","Наконечник штыревой НШВИ 0.5-8 (белый)","Materials","120.0","0.0"
"__export__.stock_quant_419148_c815a96e","SS/Stock/Market","AMP-M047","Алюминиевые колёса (пара)","Saleable","7.0","0.0"
"__export__.stock_quant_419319_236852d4","PS/Prepair","AMP-B180","GROWBOARD в сборе","Materials","42.0","0.0"
"__export__.stock_quant_419324_fb36128a","AMPRU/Stock","AMP-X759","Цветной сенсорный дисплей Nextion Intelligent 4,3” / 480×272","Saleable","6.0","1.0"
"__export__.stock_quant_419325_83e585ca","AMPRU/Stock","AMP-X760","Цветной сенсорный дисплей Nextion Intelligent 4,3” / 480×272 в корпусе","Saleable","8.0","0.0"
"__export__.stock_quant_419326_71d50b09","AMPRU/Stock","AMP-X761","Цветной сенсорный дисплей Nextion Intelligent 5,0” / 800×480","Saleable","1.0","1.0"
"__export__.stock_quant_419327_cf8b1462","AMPRU/Stock","AMP-X762","Цветной сенсорный дисплей Nextion Intelligent 5,0” / 800×480 в корпусе","Saleable","1.0","0.0"
"__export__.stock_quant_419332_93c4c438","OF/Stock","AMP-X760","Цветной сенсорный дисплей Nextion Intelligent 4,3” / 480×272 в корпусе","Saleable","1.0","0.0"
"__export__.stock_quant_419334_00ad2af9","OF/Stock","AMP-X762","Цветной сенсорный дисплей Nextion Intelligent 5,0” / 800×480 в корпусе","Saleable","1.0","0.0"
"__export__.stock_quant_419348_7f4cbbe9","PS/Manufacturing","AMP-X404","Стяжка кабельная КСС 3*150 (ч)","Materials Kits","38.0","0.0"
"__export__.stock_quant_419420_babe8275","PS/Mount","AMP-CE10U-10","Конденсаторы электролитические 10 мкФ (10 шт.)","Saleable","0.0190000000000001","0.0"
"__export__.stock_quant_419422_024cbbe1","PS/Mount","AMP-CC104-10","Конденсаторы керамические 100 нФ (10 шт.)","Saleable","0.0190000000000001","0.0"
"__export__.stock_quant_419612_d9f2a7ce","WSSpb/Stock","AMP-E040","Raspberry Pi Pico (c ногами)","Saleable","5.0","0.0"
"__export__.stock_quant_419613_7d6e8ca8","WSSpb/Stock","AMP-B042","Proto Shield","Saleable","3.0","0.0"
"__export__.stock_quant_419615_f4db31da","WSSpb/Stock","AMP-X009-R4","Светодиоды красные 5 мм (4 шт.)","Saleable","9.0","0.0"
"__export__.stock_quant_419616_920b72c2","WSSpb/Stock","AMP-X346","Штекер AV 3.5mm","Saleable","10.0","0.0"
"__export__.stock_quant_419617_0c5b3736","WSSpb/Stock","NOO-L005","Пульт nooLite PK315 под настенный выключатель (3 канала)","Saleable","2.0","0.0"
"__export__.stock_quant_419619_cf36b98e","WSSpb/Stock","AMP-RV10K","Потенциометр стационарный 10 кОм","Saleable","8.0","0.0"
"__export__.stock_quant_419620_60485aaf","WSSpb/Stock","AMP-X155","Подставка для паяльника","Saleable","4.0","0.0"
"__export__.stock_quant_420239_1ba297ec","MLT/Stock","W5500","W5500","Materials","4.0","0.0"
"__export__.stock_quant_420240_fd81cddd","MLT/Stock","293D475X9016A2TE3","293D475X9016A2TE3","Materials","10.0","0.0"
"__export__.stock_quant_420241_0d2a560b","MLT/Stock","RC0603FR-0751RL","RC0603FR-0751RL (CR-03FL7---51R)","Materials","10.0","0.0"
"__export__.stock_quant_420247_ff88440f","PS/Prepair","AMP-X777","Резиновые ножки с клейким слоем","Materials Kits","315.0","0.0"
"__export__.stock_quant_420384_f538c448","PS/Prepair","AMP-X403","Наконечник штыревой НШВИ 0.34-8","Materials Kits","600.0","0.0"
"__export__.stock_quant_420385_c756d646","PS/Prepair","AMP-X013","Вилка штыревая / прямая / 1×40","Saleable","245.0","0.0"
"__export__.stock_quant_420416_fd00ec9d","M-Pla/Stock","3K_OLED_A5_PCB","3K_OLED_A5.PCB","PCB","12.0","0.0"
"__export__.stock_quant_420418_ba787422","M-Pla/Stock","RC0603FR-07390KL","RC0603FR-07390KL","Materials","2.0","0.0"
"__export__.stock_quant_421068_46ef3b36","PS/Kits","DIN125M3","Шайба плоская","Fix Costs","100.0","0.0"
"__export__.stock_quant_421077_49f29168","PS/Prepair","AMP-W039","Монтажный провод НВ-4 (0,35 мм², 10 м, красный)","Saleable","10.0","0.0"
"__export__.stock_quant_421081_2d0a37e2","PS/Prepair","AMP-W038","Монтажный провод НВ-4 (0,35 мм², 10 м, чёрный)","Saleable","14.0","0.0"
"__export__.stock_quant_421082_ad7af679","PS/Prepair","AMP-W040","Монтажный провод НВ-4 (0,35 мм², 10 м, жёлтый)","Saleable","15.0","0.0"
"__export__.stock_quant_421104_3a88dbf7","PS/Prepair","AMP-X210","Цифровой датчик температуры и влажности DHT-21","Saleable","40.0","0.0"
"__export__.stock_quant_421112_8dd02701","PS/Kits","AMP-X778","Инструкция к ножкам. Рука Манипулятор XIII","Materials Kits","30.0","0.0"
"__export__.stock_quant_421140_214922c9","SS/Stock/Edu","AMP-X325","Amperka miniQ","Saleable","5.0","0.0"
"__export__.stock_quant_421159_bd239e21","M-Pla/Stock","RC0603FR-073K3L","Резистор пленочный RC0603FR-073K3L","Materials","1.0","0.0"
"__export__.stock_quant_421166_c9b635f7","M-Pla/Stock","ZM016_PWRMOD_A2_PCB","ZM016_PWRMOD_A2.PCB","Materials","4.0","0.0"
"__export__.stock_quant_421314_aa81807a","PS/Prepair","AMP-V17953","Брелок с дисплеем E-Ink 1,54” / 200×200","Saleable","35.0","0.0"
"__export__.stock_quant_421317_9f9efa62","PS/Prepair","AMP-V14300","Цветной сенсорный HDMI-дисплей для Raspberry Pi 800×480 / 5”","Saleable","40.0","0.0"
"__export__.stock_quant_421335_a93d2a2b","PS/Prepair","AMP-X651","Датчик влажности и температуры Sonoff AM2301","Saleable","5.0","0.0"
"__export__.stock_quant_421340_a4002444","PS/Prepair","AMP-X350","Мультивалютный монетоприёмник YR-616","Saleable","10.0","0.0"
"__export__.stock_quant_421343_362003e1","PS/Prepair","AMP-X218","Цветная адресуемая светодиодная лента WS2811","Saleable","10.0","0.0"
"__export__.stock_quant_421358_25f77da1","PS/Prepair","AMP-W024-5","Разъём JST SH-5 с проводами","Saleable","90.0","0.0"
"__export__.stock_quant_421367_00d7385f","PS/Prepair","AMP-X484","Корпус для Raspberry Pi 4 (LT-4A01 / пластик / белый)","Saleable","100.0","0.0"
"__export__.stock_quant_421368_238d1883","PS/Prepair","AMP-X493","Корпус для Raspberry Pi 4 (LT-4B05 / акрил / прозрачный)","Saleable","5.0","0.0"
"__export__.stock_quant_421369_324c7de3","PS/Prepair","AMP-X497","Корпус для Raspberry Pi 4 (LT4B16 / акрил / чёрный)","Saleable","10.0","0.0"
"__export__.stock_quant_421371_9c097cd1","AMPRU/Stock","AMP-S027","NYAN!","Saleable","17.0","0.0"
"__export__.stock_quant_421622_5dc21587","AMPRU/Stock","AMP-FR03-100","Мотор 12 мм (5 В, 300 об/мин)","Saleable","4.0","4.0"
"__export__.stock_quant_421623_5e1c0e4c","PS/Prepair","AMP-B062-Y-UNB","Светодиод 5 мм (Troyka-модуль)","Materials","300.0","0.0"
"__export__.stock_quant_421626_d5c3cbb3","PS/Prepair","AMP-B009-UNB","Кнопка (Troyka-модуль)","Materials","254.0","0.0"
"__export__.stock_quant_421629_aba42b0d","SS/Stock/Edu","AMP-B174","Адаптер Raspberry Pi Breakout","Saleable","9.0","0.0"
"__export__.stock_quant_421634_acaef3b4","AMPRU/Stock","AMP-X591","Драйвер шагового двигателя TMC2209","Saleable","4.0","0.0"
"__export__.stock_quant_421659_ed6c5a85","PS/Prepair","AMP-X418","Бесконтактный датчик уровня жидкости XKC-Y25-V","Saleable","85.0","0.0"
"__export__.stock_quant_421669_38f0e1df","PS/Prepair","AMP-X040","Датчик температуры DS18B20+","Saleable","89.0","0.0"
"__export__.stock_quant_421988_457c8b19","SS/Stock/Market","AMP-S027","NYAN!","Saleable","6.0","0.0"
"__export__.stock_quant_421998_04fe9f11","AMPRU/Stock","AMP-X379","Геймпад Retroflag Classic USB Controller-M","Saleable","9.0","0.0"
"__export__.stock_quant_421999_13d8af1d","AMPRU/Stock","AMP-B058","Сканер RFID/NFC 13,56 МГц (Troyka-модуль)","Saleable","31.0","0.0"
"__export__.stock_quant_422002_f83bb986","AMPRU/Stock","AMP-V14810","Сканер штрих и QR-кодов","Saleable","8.0","0.0"
"__export__.stock_quant_422004_3b1fc471","AMPRU/Stock","AMP-V17953","Брелок с дисплеем E-Ink 1,54” / 200×200","Saleable","24.0","0.0"
"__export__.stock_quant_422009_e2df3780","PS/Prepair","AMP-M019","Пластины большие (#Структор)","Saleable","21.0","0.0"
"__export__.stock_quant_422085_72eb6848","AMPRU/Stock","AMP-X637","PLA-пластик eSUN / чёрный","Saleable","9.0","0.0"
"__export__.stock_quant_422086_eb956450","AMPRU/Stock","AMP-M019","Пластины большие (#Структор)","Saleable","8.0","0.0"
"__export__.stock_quant_422141_2d25ada8","PS/Manufacturing","BLS-3","BLS-3","Materials","700.0","0.0"
"__export__.stock_quant_422387_6ab7ff5d","MRPL/Stock","AMP-X320","Цветной сенсорный дисплей Nextion Enhanced 3,5” / 480×320","Saleable","1.0","0.0"
"__export__.stock_quant_422405_30f2fba0","PS/Prepair","AMP-B062-G-UNB","Светодиод 5 мм (Troyka-модуль)","Materials","425.0","0.0"
"__export__.stock_quant_422409_75319704","MRPL/Stock","AMP-S063","Рука-манипулятор XIII","Saleable","1.0","0.0"
"__export__.stock_quant_422410_9c93b56c","OF/Stock","AMP-S059","CyberID","Saleable","7.0","0.0"
"__export__.stock_quant_422687_fae8f7bd","AMPRU/Stock","AMP-S050","CyberBug","Saleable","30.0","0.0"
"__export__.stock_quant_422813_73d7c98e","SS/Stock/Market","AMP-X489","Корпус для Raspberry Pi 4 с двумя кулерами (LT-4B02 / алюминий / чёрный)","Saleable","10.0","0.0"
"__export__.stock_quant_422839_5b4d8936","PS/Prepair","AMP-X128","Резистор изгиба (95 мм)","Saleable","31.0","0.0"
"__export__.stock_quant_422843_0746e41f","PS/Prepair","AMP-E034","ТВ-тюнер DVB-T2 Raspberry Pi TV HAT","Saleable","5.0","0.0"
"__export__.stock_quant_422850_9386f8b4","PS/Prepair","ABX00021","Arduino Uno Wi-Fi Rev 2","Saleable","10.0","0.0"
"__export__.stock_quant_422874_c85dbfb9","SS/Stock/Market","AMP-X550","Цветной сенсорный дисплей Nextion Intelligent 10,1” / 1024×600","Saleable","2.0","0.0"
"__export__.stock_quant_422875_f9491f48","SS/Stock/Market","AMP-X545","Преобразователь USB-UART Nextion Foca Max","Saleable","2.0","0.0"
"__export__.stock_quant_422913_e72d3fa9","PS/Manufacturing","TMREMRAD","ОчистительТМ_РЕМРАД","Materials","10.0","0.0"
"__export__.stock_quant_423532_60eb78ab","MRPL/Stock","AMP-X765","Смарт-часы Espruino Bangle.js v1","Saleable","1.0","0.0"
"__export__.stock_quant_423533_e8bf9dd5","MRPL/Stock","AMP-X766","Espruino Puck.js v2.1","Saleable","1.0","0.0"
"__export__.stock_quant_423534_d4f35cf1","AMPRU/Stock","PIM355","Плата мониторинга окружающей среды Pimoroni enviro:bit","Saleable","8.0","0.0"
"__export__.stock_quant_423535_9f245ef7","AMPRU/Stock","AMP-X616","Батарейный отсек bat:bit 3 для micro:bit","Saleable","7.0","0.0"
"__export__.stock_quant_423537_12fdb80e","AMPRU/Stock","ABX00012","Arduino MKR Zero","Saleable","14.0","0.0"
"__export__.stock_quant_423539_15129dca","PS/Mount","B2B-PH-K-S","B2B-PH-K-S гнездо 2х2мм (MW-2M)","Materials","3.0","0.0"
"__export__.stock_quant_423679_96e4e4d7","SS/Stock/Market","AMP-S030","Электроника для начинающих (часть 1)","Saleable","65.0","6.0"
"__export__.stock_quant_423680_04b0a7d6","AMPRU/Stock","AMP-S030","Электроника для начинающих (часть 1)","Saleable","34.0","0.0"
"__export__.stock_quant_423762_7a5c6b20","MLT/Stock","TSX564IQ4T","TSX564IQ4T","Materials","5.0","0.0"
"__export__.stock_quant_424004_5db73092","AMPRU/Stock","AMP-B006","ИК-приёмник (Troyka-модуль)","Saleable","52.0","21.0"
"__export__.stock_quant_424011_7c3e6974","PS/Kits","RAW-P047-EN","Наклейка Python ENG","Materials Kits","32.0","0.0"
"__export__.stock_quant_424012_3909bda4","PS/Kits","AMP-X536-EN","Книга Малина V4 ENG","Materials Kits","32.0","0.0"
"__export__.stock_quant_424483_505c555b","AMPRU/Stock","AMP-R4K7-10","Резисторы 4,7 кОм (10 шт.)","Saleable","9.0","0.0"
"__export__.stock_quant_424769_24f3e8eb","OF/Engineer","AMP-S016","Микроник","Saleable","1.0","0.0"
"__export__.stock_quant_424780_b184b06f","OF/Stock","AMP-X563","	Стекло с подогревом для Flying Bear Ghost 5","Saleable","1.0","0.0"
"__export__.stock_quant_424781_a8513390","OF/Stock","AMP-X586"," PLA-пластик FDplast / фиолетовый","Saleable","1.0","0.0"
"__export__.stock_quant_424784_ce249330","OF/Stock","A000057","Arduino Leonardo","Saleable","1.0","0.0"
"__export__.stock_quant_424794_809d144c","OF/Stock","DEV-12924","MicroView-USB адаптер","Saleable","1.0","0.0"
"__export__.stock_quant_424795_4bd05919","OF/Stock","AMP-B001","Motor Shield (2 канала, 2 А)","Saleable","4.0","0.0"
"__export__.stock_quant_424796_432cd846","OF/Stock","AMP-X307","NFC метка (NTAG216)","Saleable","3.0","0.0"
